DATE,TIME,LUX,WET_RAW_ADC,WET_VOLTAGE_V
September-22-2025,07:39 AM,36.25,17711,2.211
September-22-2025,07:40 AM,36.67,17715,2.212
September-22-2025,07:41 AM,37.50,17714,2.212
September-22-2025,07:42 AM,38.33,17731,2.210
September-22-2025,07:43 AM,41.25,17716,2.206
September-22-2025,07:44 AM,40.42,17715,2.212
September-22-2025,07:45 AM,39.58,17715,2.213
September-22-2025,07:46 AM,39.58,17731,2.210
September-22-2025,07:47 AM,38.33,17729,2.210
September-22-2025,07:48 AM,38.75,17726,2.210
September-22-2025,07:49 AM,40.83,17724,2.212
September-22-2025,07:50 AM,45.42,17732,2.211
September-22-2025,07:51 AM,48.33,17723,2.212
September-22-2025,07:52 AM,59.58,17733,2.211
September-22-2025,07:53 AM,69.58,17719,2.213
September-22-2025,07:54 AM,77.92,17733,2.210
September-22-2025,07:55 AM,75.83,17729,2.211
September-22-2025,07:56 AM,70.00,17720,2.213
September-22-2025,07:57 AM,116.25,17720,2.213
September-22-2025,07:58 AM,130.00,17735,2.211
September-22-2025,07:59 AM,108.33,17717,2.213
September-22-2025,08:00 AM,67.92,17731,2.211
September-22-2025,08:01 AM,70.42,17717,2.212
September-22-2025,08:02 AM,90.83,17735,2.211
September-22-2025,08:03 AM,82.50,17732,2.211
September-22-2025,08:04 AM,94.58,17729,2.212
September-22-2025,08:05 AM,76.25,17719,2.213
September-22-2025,08:06 AM,90.42,17739,2.210
September-22-2025,08:07 AM,91.67,17727,2.212
September-22-2025,08:08 AM,78.33,17730,2.212
September-22-2025,08:09 AM,70.00,17723,2.213
September-22-2025,08:10 AM,67.92,17720,2.212
September-22-2025,08:11 AM,65.00,17723,2.213
September-22-2025,08:12 AM,65.42,17723,2.212
September-22-2025,08:13 AM,66.25,17732,2.212
September-22-2025,08:14 AM,66.25,17734,2.212
September-22-2025,08:15 AM,68.75,17733,2.211
September-22-2025,08:16 AM,67.92,17736,2.212
September-22-2025,08:17 AM,67.08,17722,2.213
September-22-2025,08:18 AM,66.67,17721,2.213
September-22-2025,08:19 AM,68.33,17725,2.213
September-22-2025,08:20 AM,69.17,17737,2.212
September-22-2025,08:21 AM,69.17,17725,2.213
September-22-2025,08:22 AM,71.25,17723,2.213
September-22-2025,08:23 AM,73.33,17722,2.213
September-22-2025,08:24 AM,74.17,17692,2.208
September-22-2025,08:25 AM,75.83,17736,2.211
September-22-2025,08:26 AM,75.83,17725,2.212
September-22-2025,08:27 AM,77.08,17729,2.213
September-22-2025,08:28 AM,77.08,17722,2.213
September-22-2025,08:29 AM,78.33,17740,2.211
September-22-2025,08:30 AM,79.58,17738,2.211
September-22-2025,08:31 AM,82.08,17724,2.213
September-22-2025,08:32 AM,81.25,17738,2.211
September-22-2025,08:33 AM,81.67,17740,2.211
September-22-2025,08:34 AM,80.42,17728,2.212
September-22-2025,08:35 AM,80.83,17743,2.211
September-22-2025,08:36 AM,80.83,17724,2.214
September-22-2025,08:37 AM,74.17,17744,2.211
September-22-2025,08:38 AM,68.33,17724,2.213
September-22-2025,08:39 AM,66.25,17732,2.212
September-22-2025,08:40 AM,67.50,17743,2.212
September-22-2025,08:41 AM,65.83,17744,2.212
September-22-2025,08:42 AM,70.00,17734,2.212
September-22-2025,08:43 AM,68.33,17696,2.210
September-22-2025,08:44 AM,69.58,17729,2.214
September-22-2025,08:45 AM,77.50,17751,2.212
September-22-2025,08:46 AM,74.58,17736,2.213
September-22-2025,08:47 AM,83.75,17743,2.214
September-22-2025,08:48 AM,82.50,17733,2.215
September-22-2025,08:49 AM,88.75,17741,2.214
September-22-2025,08:50 AM,103.33,17733,2.215
September-22-2025,08:51 AM,101.25,17744,2.213
September-22-2025,08:52 AM,104.17,17750,2.212
September-22-2025,08:53 AM,106.67,17741,2.213
September-22-2025,08:54 AM,111.67,17739,2.215
September-22-2025,08:55 AM,122.50,17750,2.213
September-22-2025,08:56 AM,120.83,17740,2.215
September-22-2025,08:57 AM,106.67,17752,2.213
September-22-2025,08:58 AM,100.83,17739,2.215
September-22-2025,08:59 AM,102.08,17750,2.214
September-22-2025,09:00 AM,98.33,17748,2.213
September-22-2025,09:01 AM,95.83,17757,2.213
September-22-2025,09:02 AM,97.08,17742,2.213
September-22-2025,09:03 AM,98.75,17750,2.213
September-22-2025,09:04 AM,100.00,17735,2.214
September-22-2025,09:05 AM,103.33,17739,2.215
September-22-2025,09:06 AM,99.17,17735,2.215
September-22-2025,09:07 AM,99.58,17755,2.213
September-22-2025,09:08 AM,98.75,17748,2.214
September-22-2025,09:09 AM,97.50,17743,2.215
September-22-2025,09:10 AM,96.25,17749,2.213
September-22-2025,09:11 AM,96.25,17751,2.213
September-22-2025,09:12 AM,104.17,17751,2.215
September-22-2025,09:13 AM,95.42,17742,2.216
September-22-2025,09:14 AM,94.58,17753,2.214
September-22-2025,09:15 AM,93.33,17756,2.213
September-22-2025,09:16 AM,95.83,17753,2.214
September-22-2025,09:17 AM,97.50,17753,2.214
September-22-2025,09:18 AM,99.17,17758,2.214
September-22-2025,09:19 AM,102.50,17760,2.214
September-22-2025,09:20 AM,106.67,17745,2.215
September-22-2025,09:21 AM,108.75,17755,2.214
September-22-2025,09:22 AM,109.17,17747,2.216
September-22-2025,09:23 AM,110.83,17758,2.214
September-22-2025,09:24 AM,115.00,17740,2.215
September-22-2025,09:25 AM,113.75,17745,2.216
September-22-2025,09:26 AM,118.33,17759,2.214
September-22-2025,09:27 AM,120.83,17751,2.215
September-22-2025,09:28 AM,123.33,17762,2.214
September-22-2025,09:29 AM,124.58,17759,2.214
September-22-2025,09:30 AM,125.00,17763,2.214
September-22-2025,09:31 AM,133.75,17752,2.215
September-22-2025,09:32 AM,130.00,17760,2.214
September-22-2025,09:33 AM,137.92,17762,2.215
September-22-2025,09:34 AM,137.50,17759,2.214
September-22-2025,09:35 AM,136.25,17758,2.215
September-22-2025,09:36 AM,135.42,17746,2.216
September-22-2025,09:37 AM,135.00,17750,2.215
September-22-2025,09:38 AM,124.58,17754,2.214
September-22-2025,09:39 AM,127.50,17765,2.214
September-22-2025,09:40 AM,125.00,17765,2.214
September-22-2025,09:41 AM,124.58,17764,2.214
September-22-2025,09:42 AM,126.67,17751,2.216
September-22-2025,09:43 AM,121.67,17728,2.210
September-22-2025,09:44 AM,123.75,17763,2.214
September-22-2025,09:45 AM,125.42,17752,2.216
September-22-2025,09:46 AM,127.92,17746,2.216
September-22-2025,09:47 AM,128.75,17756,2.215
September-22-2025,09:48 AM,134.58,17760,2.216
September-22-2025,09:49 AM,135.00,17750,2.216
September-22-2025,09:50 AM,134.58,17759,2.216
September-22-2025,09:51 AM,130.00,17760,2.216
September-22-2025,09:52 AM,133.75,17759,2.215
September-22-2025,09:53 AM,137.08,17766,2.215
September-22-2025,09:54 AM,130.83,17750,2.217
September-22-2025,09:55 AM,120.00,17755,2.216
September-22-2025,09:56 AM,112.50,17767,2.214
September-22-2025,09:57 AM,110.42,17770,2.215
September-22-2025,09:58 AM,104.58,17757,2.216
September-22-2025,09:59 AM,108.75,17766,2.215
September-22-2025,10:00 AM,111.67,17770,2.215
September-22-2025,10:01 AM,108.33,17770,2.215
September-22-2025,10:02 AM,110.83,17753,2.211
September-22-2025,10:03 AM,116.25,17758,2.217
September-22-2025,10:04 AM,111.67,17755,2.218
September-22-2025,10:05 AM,112.08,17766,2.216
September-22-2025,10:06 AM,112.92,17759,2.218
September-22-2025,10:07 AM,109.17,17773,2.217
September-22-2025,10:08 AM,110.42,17782,2.216
September-22-2025,10:09 AM,113.75,17766,2.219
September-22-2025,10:10 AM,114.58,17775,2.218
September-22-2025,10:11 AM,121.67,17788,2.217
September-22-2025,10:12 AM,119.17,17792,2.217
September-22-2025,10:13 AM,120.00,17781,2.220
September-22-2025,10:14 AM,121.25,17791,2.219
September-22-2025,10:15 AM,121.67,17784,2.220
September-22-2025,10:16 AM,117.92,17796,2.219
September-22-2025,10:17 AM,121.25,17784,2.221
September-22-2025,10:18 AM,120.42,17788,2.220
September-22-2025,10:19 AM,118.33,17792,2.220
September-22-2025,10:20 AM,116.67,17792,2.221
September-22-2025,10:21 AM,116.67,17797,2.221
September-22-2025,10:22 AM,114.58,17796,2.222
September-22-2025,10:23 AM,112.50,17813,2.220
September-22-2025,10:24 AM,110.42,17798,2.222
September-22-2025,10:25 AM,109.58,17808,2.220
September-22-2025,10:26 AM,106.67,17799,2.221
September-22-2025,10:27 AM,106.67,17813,2.220
September-22-2025,10:28 AM,106.67,17804,2.220
September-22-2025,10:29 AM,107.50,17802,2.222
September-22-2025,10:30 AM,109.58,17807,2.220
September-22-2025,10:31 AM,114.58,17793,2.222
September-22-2025,10:32 AM,118.75,17793,2.222
September-22-2025,10:33 AM,122.08,17806,2.220
September-22-2025,10:34 AM,125.42,17792,2.222
September-22-2025,10:35 AM,130.83,17809,2.220
September-22-2025,10:36 AM,131.25,17806,2.220
September-22-2025,10:37 AM,133.33,17793,2.221
September-22-2025,10:38 AM,136.25,17790,2.222
September-22-2025,10:39 AM,137.92,17792,2.220
September-22-2025,10:40 AM,140.42,17801,2.220
September-22-2025,10:41 AM,141.67,17787,2.221
September-22-2025,10:42 AM,145.00,17791,2.221
September-22-2025,10:43 AM,148.75,17760,2.216
September-22-2025,10:44 AM,151.67,17800,2.219
September-22-2025,10:45 AM,154.17,17803,2.219
September-22-2025,10:46 AM,160.00,17806,2.219
September-22-2025,10:47 AM,161.67,17795,2.220
September-22-2025,10:48 AM,161.67,17794,2.220
September-22-2025,10:49 AM,162.08,17800,2.219
September-22-2025,10:50 AM,161.67,17789,2.220
September-22-2025,10:51 AM,162.92,17799,2.219
September-22-2025,10:52 AM,163.75,17790,2.221
September-22-2025,10:53 AM,165.83,17794,2.220
September-22-2025,10:54 AM,165.83,17804,2.219
September-22-2025,10:55 AM,166.67,17796,2.219
September-22-2025,10:56 AM,166.67,17798,2.219
September-22-2025,10:57 AM,166.25,17803,2.219
September-22-2025,10:58 AM,165.00,17795,2.220
September-22-2025,10:59 AM,164.58,17793,2.221
September-22-2025,11:00 AM,164.58,17799,2.220
September-22-2025,11:01 AM,163.33,17801,2.220
September-22-2025,11:02 AM,161.67,17768,2.218
September-22-2025,11:03 AM,163.33,17804,2.219
September-22-2025,11:04 AM,162.08,17794,2.220
September-22-2025,11:05 AM,162.08,17797,2.220
September-22-2025,11:06 AM,161.25,17789,2.222
September-22-2025,11:07 AM,161.25,17801,2.219
September-22-2025,11:08 AM,160.00,17787,2.221
September-22-2025,11:09 AM,157.92,17788,2.222
September-22-2025,11:10 AM,154.17,17806,2.220
September-22-2025,11:11 AM,152.08,17808,2.220
September-22-2025,11:12 AM,146.25,17807,2.221
September-22-2025,11:13 AM,142.50,17799,2.222
September-22-2025,11:14 AM,140.00,17819,2.221
September-22-2025,11:15 AM,137.08,17808,2.223
September-22-2025,11:16 AM,134.17,17815,2.223
September-22-2025,11:17 AM,134.17,17809,2.224
September-22-2025,11:18 AM,137.08,17812,2.222
September-22-2025,11:19 AM,139.17,17807,2.224
September-22-2025,11:20 AM,147.50,17809,2.224
September-22-2025,11:21 AM,147.92,17826,2.222
September-22-2025,11:22 AM,153.33,17829,2.222
September-22-2025,11:23 AM,148.75,17826,2.223
September-22-2025,11:24 AM,150.83,17819,2.223
September-22-2025,11:25 AM,148.75,17822,2.223
September-22-2025,11:26 AM,142.92,17818,2.224
September-22-2025,11:27 AM,141.67,17830,2.223
September-22-2025,11:28 AM,140.83,17816,2.225
September-22-2025,11:29 AM,141.25,17836,2.223
September-22-2025,11:30 AM,140.83,17819,2.225
September-22-2025,11:31 AM,141.67,17835,2.223
September-22-2025,11:32 AM,141.67,17824,2.225
September-22-2025,11:33 AM,144.17,17828,2.225
September-22-2025,11:34 AM,143.75,17835,2.224
September-22-2025,11:35 AM,143.33,17840,2.224
September-22-2025,11:36 AM,144.17,17825,2.226
September-22-2025,11:37 AM,143.75,17841,2.225
September-22-2025,11:38 AM,145.83,17844,2.224
September-22-2025,11:39 AM,148.33,17841,2.224
September-22-2025,11:40 AM,148.75,17827,2.226
September-22-2025,11:41 AM,154.58,17827,2.226
September-22-2025,11:42 AM,157.92,17843,2.224
September-22-2025,11:43 AM,162.92,17803,2.220
September-22-2025,11:44 AM,160.00,17847,2.224
September-22-2025,11:45 AM,167.50,17849,2.225
September-22-2025,11:46 AM,164.58,17840,2.225
September-22-2025,11:47 AM,171.25,17837,2.226
September-22-2025,11:48 AM,176.25,17850,2.225
September-22-2025,11:49 AM,172.92,17848,2.226
September-22-2025,11:50 AM,177.92,17835,2.228
September-22-2025,11:51 AM,177.92,17853,2.226
September-22-2025,11:52 AM,182.08,17841,2.227
September-22-2025,11:53 AM,179.17,17839,2.227
September-22-2025,11:54 AM,180.83,17858,2.226
September-22-2025,11:55 AM,185.42,17846,2.228
September-22-2025,11:56 AM,185.42,17839,2.228
September-22-2025,11:57 AM,185.83,17845,2.228
September-22-2025,11:58 AM,191.25,17840,2.228
September-22-2025,11:59 AM,194.58,17851,2.227
September-22-2025,12:00 PM,197.08,17843,2.229
September-22-2025,12:01 PM,202.08,17845,2.229
September-22-2025,12:02 PM,201.67,17824,2.224
September-22-2025,12:03 PM,200.00,17858,2.228
September-22-2025,12:04 PM,200.00,17848,2.229
September-22-2025,12:05 PM,198.75,17862,2.227
September-22-2025,12:06 PM,202.08,17866,2.227
September-22-2025,12:07 PM,201.67,17858,2.228
September-22-2025,12:08 PM,200.42,17861,2.229
September-22-2025,12:09 PM,200.42,17861,2.229
September-22-2025,12:10 PM,202.92,17873,2.228
September-22-2025,12:11 PM,206.67,17863,2.229
September-22-2025,12:12 PM,204.17,17870,2.229
September-22-2025,12:13 PM,202.08,17858,2.230
September-22-2025,12:14 PM,202.08,17868,2.230
September-22-2025,12:15 PM,199.17,17874,2.229
September-22-2025,12:16 PM,194.58,17866,2.230
September-22-2025,12:17 PM,194.17,17863,2.231
September-22-2025,12:18 PM,190.42,17867,2.230
September-22-2025,12:19 PM,190.00,17875,2.230
September-22-2025,12:20 PM,189.58,17869,2.230
September-22-2025,12:21 PM,188.33,17880,2.229
September-22-2025,12:22 PM,187.92,17875,2.230
September-22-2025,12:23 PM,185.00,17871,2.230
September-22-2025,12:24 PM,182.50,17881,2.229
September-22-2025,12:25 PM,180.42,17878,2.230
September-22-2025,12:26 PM,177.92,17866,2.231
September-22-2025,12:27 PM,175.42,17871,2.230
September-22-2025,12:28 PM,175.00,17875,2.230
September-22-2025,12:29 PM,174.17,17872,2.232
September-22-2025,12:30 PM,175.42,17874,2.231
September-22-2025,12:31 PM,178.75,17875,2.231
September-22-2025,12:32 PM,180.83,17875,2.232
September-22-2025,12:33 PM,183.75,17878,2.230
September-22-2025,12:34 PM,186.67,17887,2.230
September-22-2025,12:35 PM,192.92,17882,2.230
September-22-2025,12:36 PM,195.00,17885,2.231
September-22-2025,12:37 PM,197.50,17889,2.230
September-22-2025,12:38 PM,203.33,17877,2.232
September-22-2025,12:39 PM,203.33,17892,2.230
September-22-2025,12:40 PM,202.92,17893,2.230
September-22-2025,12:41 PM,203.75,17885,2.231
September-22-2025,12:42 PM,204.58,17880,2.232
September-22-2025,12:43 PM,202.92,17864,2.232
September-22-2025,12:44 PM,204.17,17896,2.231
September-22-2025,12:45 PM,201.67,17898,2.231
September-22-2025,12:46 PM,199.58,17886,2.233
September-22-2025,12:47 PM,196.25,17889,2.231
September-22-2025,12:48 PM,191.25,17888,2.233
September-22-2025,12:49 PM,187.50,17884,2.234
September-22-2025,12:50 PM,184.58,17905,2.232
September-22-2025,12:51 PM,182.50,17889,2.234
September-22-2025,12:52 PM,182.50,17904,2.232
September-22-2025,12:53 PM,179.58,17890,2.234
September-22-2025,12:54 PM,179.17,17889,2.234
September-22-2025,12:55 PM,180.83,17909,2.232
September-22-2025,12:56 PM,181.25,17905,2.232
September-22-2025,12:57 PM,180.83,17893,2.235
September-22-2025,12:58 PM,182.08,17904,2.234
September-22-2025,12:59 PM,182.92,17903,2.235
September-22-2025,01:00 PM,184.58,17905,2.234
September-22-2025,01:01 PM,185.42,17899,2.235
September-22-2025,01:02 PM,186.25,17878,2.229
September-22-2025,01:03 PM,186.67,17907,2.235
September-22-2025,01:04 PM,189.58,17907,2.234
September-22-2025,01:05 PM,192.08,17916,2.233
September-22-2025,01:06 PM,193.33,17917,2.233
September-22-2025,01:07 PM,193.75,17899,2.236
September-22-2025,01:08 PM,194.17,17900,2.236
September-22-2025,01:09 PM,195.83,17903,2.235
September-22-2025,01:10 PM,195.42,17906,2.235
September-22-2025,01:11 PM,197.08,17904,2.236
September-22-2025,01:12 PM,199.17,17912,2.234
September-22-2025,01:13 PM,199.58,17903,2.236
September-22-2025,01:14 PM,199.58,17904,2.236
September-22-2025,01:15 PM,194.58,17913,2.235
September-22-2025,01:16 PM,187.08,17916,2.234
September-22-2025,01:17 PM,178.33,17917,2.236
September-22-2025,01:18 PM,172.92,17922,2.234
September-22-2025,01:19 PM,170.42,17924,2.235
September-22-2025,01:20 PM,169.58,17913,2.235
September-22-2025,01:21 PM,167.92,17887,2.231
September-22-2025,01:22 PM,165.00,17908,2.234
September-22-2025,01:23 PM,162.08,17898,2.234
September-22-2025,01:24 PM,157.08,17902,2.233
September-22-2025,01:25 PM,153.33,17897,2.233
September-22-2025,01:26 PM,150.83,17890,2.233
September-22-2025,01:27 PM,148.75,17885,2.232
September-22-2025,01:28 PM,146.67,17879,2.232
September-22-2025,01:29 PM,148.33,17880,2.232
September-22-2025,01:30 PM,153.75,17874,2.232
September-22-2025,01:31 PM,157.92,17878,2.231
September-22-2025,01:32 PM,163.75,17883,2.229
September-22-2025,01:33 PM,167.50,17872,2.231
September-22-2025,01:34 PM,168.75,17874,2.230
September-22-2025,01:35 PM,166.67,17877,2.229
September-22-2025,01:36 PM,165.00,17869,2.231
September-22-2025,01:37 PM,165.83,17866,2.230
September-22-2025,01:38 PM,168.33,17878,2.229
September-22-2025,01:39 PM,171.25,17879,2.228
September-22-2025,01:40 PM,176.67,17872,2.228
September-22-2025,01:41 PM,181.67,17877,2.229
September-22-2025,01:42 PM,184.17,17875,2.228
September-22-2025,01:43 PM,185.00,17865,2.230
September-22-2025,01:44 PM,184.58,17865,2.230
September-22-2025,01:45 PM,188.33,17861,2.230
September-22-2025,01:46 PM,189.58,17863,2.230
September-22-2025,01:47 PM,191.67,17871,2.228
September-22-2025,01:48 PM,192.50,17868,2.229
September-22-2025,01:49 PM,187.08,17860,2.230
September-22-2025,01:50 PM,177.50,17861,2.229
September-22-2025,01:51 PM,173.33,17856,2.230
September-22-2025,01:52 PM,170.00,17873,2.228
September-22-2025,01:53 PM,167.50,17867,2.229
September-22-2025,01:54 PM,162.08,17864,2.229
September-22-2025,01:55 PM,156.25,17877,2.228
September-22-2025,01:56 PM,153.33,17864,2.230
September-22-2025,01:57 PM,153.75,17870,2.229
September-22-2025,01:58 PM,150.42,17854,2.230
September-22-2025,01:59 PM,150.83,17864,2.230
September-22-2025,02:00 PM,152.92,17873,2.228
September-22-2025,02:01 PM,157.50,17875,2.228
September-22-2025,02:02 PM,167.08,17845,2.226
September-22-2025,02:03 PM,177.92,17876,2.228
September-22-2025,02:04 PM,185.00,17877,2.228
September-22-2025,02:05 PM,193.33,17877,2.229
September-22-2025,02:06 PM,197.50,17875,2.229
September-22-2025,02:07 PM,215.83,17873,2.228
September-22-2025,02:08 PM,209.17,17861,2.230
September-22-2025,02:09 PM,194.17,17873,2.228
September-22-2025,02:10 PM,183.75,17872,2.230
September-22-2025,02:11 PM,182.50,17878,2.228
September-22-2025,02:12 PM,182.92,17868,2.229
September-22-2025,02:13 PM,180.83,17877,2.228
September-22-2025,02:14 PM,188.33,17872,2.229
September-22-2025,02:15 PM,185.83,17869,2.229
September-22-2025,02:16 PM,187.50,17870,2.230
September-22-2025,02:17 PM,186.25,17875,2.228
September-22-2025,02:18 PM,192.08,17864,2.230
September-22-2025,02:19 PM,200.83,17872,2.229
September-22-2025,02:20 PM,213.33,17873,2.230
September-22-2025,02:21 PM,210.83,17843,2.224
September-22-2025,02:22 PM,211.25,17875,2.229
September-22-2025,02:23 PM,202.50,17877,2.229
September-22-2025,02:24 PM,188.75,17876,2.229
September-22-2025,02:25 PM,181.25,17870,2.230
September-22-2025,02:26 PM,178.33,17874,2.230
September-22-2025,02:27 PM,184.58,17878,2.230
September-22-2025,02:28 PM,195.42,17874,2.232
September-22-2025,02:29 PM,207.50,17893,2.231
September-22-2025,02:30 PM,222.08,17883,2.233
September-22-2025,02:31 PM,244.58,17895,2.233
September-22-2025,02:32 PM,269.17,17885,2.233
September-22-2025,02:33 PM,247.08,17885,2.234
September-22-2025,02:34 PM,254.58,17887,2.233
September-22-2025,02:35 PM,253.33,17887,2.234
September-22-2025,02:36 PM,246.67,17894,2.232
September-22-2025,02:37 PM,271.25,17893,2.232
September-22-2025,02:38 PM,297.50,17885,2.232
September-22-2025,02:39 PM,298.33,17882,2.233
September-22-2025,02:40 PM,360.42,17881,2.233
September-22-2025,02:41 PM,293.33,17885,2.232
September-22-2025,02:42 PM,297.08,17901,2.232
September-22-2025,02:43 PM,285.42,17886,2.232
September-22-2025,02:44 PM,275.83,17899,2.231
September-22-2025,02:45 PM,277.08,17899,2.231
September-22-2025,02:46 PM,292.92,17889,2.233
September-22-2025,02:47 PM,291.25,17897,2.231
September-22-2025,02:48 PM,245.83,17889,2.231
September-22-2025,02:49 PM,235.83,17895,2.231
September-22-2025,02:50 PM,218.33,17904,2.232
September-22-2025,02:51 PM,217.08,17890,2.235
September-22-2025,02:52 PM,208.33,17909,2.233
September-22-2025,02:53 PM,200.00,17900,2.235
September-22-2025,02:54 PM,197.50,17910,2.236
September-22-2025,02:55 PM,199.58,17914,2.235
September-22-2025,02:56 PM,198.75,17906,2.236
September-22-2025,02:57 PM,191.67,17925,2.234
September-22-2025,02:58 PM,184.58,17925,2.234
September-22-2025,02:59 PM,190.83,17904,2.236
September-22-2025,03:00 PM,200.42,17906,2.235
September-22-2025,03:01 PM,207.50,17918,2.233
September-22-2025,03:02 PM,196.25,17869,2.231
September-22-2025,03:03 PM,175.83,17900,2.236
September-22-2025,03:04 PM,160.42,17902,2.235
September-22-2025,03:05 PM,155.00,17900,2.235
September-22-2025,03:06 PM,152.50,17899,2.235
September-22-2025,03:07 PM,146.25,17913,2.233
September-22-2025,03:08 PM,142.08,17914,2.233
September-22-2025,03:09 PM,138.75,17897,2.235
September-22-2025,03:10 PM,134.58,17909,2.233
September-22-2025,03:11 PM,132.92,17915,2.233
September-22-2025,03:12 PM,127.50,17911,2.235
September-22-2025,03:13 PM,129.17,17912,2.235
September-22-2025,03:14 PM,135.83,17912,2.236
September-22-2025,03:15 PM,142.92,17917,2.237
September-22-2025,03:16 PM,146.25,17924,2.237
