DATE,TIME,LUX,WET_RAW_ADC,WET_VOLTAGE_V
September-20-2025,07:50 AM,162.50,16608,2.075
September-20-2025,07:51 AM,173.33,16623,2.072
September-20-2025,07:52 AM,183.75,16610,2.075
September-20-2025,07:53 AM,195.42,16616,2.073
September-20-2025,07:54 AM,211.25,16619,2.073
September-20-2025,07:55 AM,231.25,16620,2.073
September-20-2025,07:56 AM,251.25,16611,2.075
September-20-2025,07:57 AM,267.50,16613,2.074
September-20-2025,07:58 AM,290.42,16617,2.075
September-20-2025,07:59 AM,332.50,16627,2.073
September-20-2025,08:00 AM,382.08,16626,2.074
September-20-2025,08:01 AM,407.92,16633,2.073
September-20-2025,08:02 AM,373.33,16617,2.075
September-20-2025,08:03 AM,283.33,16616,2.075
September-20-2025,08:04 AM,202.08,16630,2.073
September-20-2025,08:05 AM,122.92,16636,2.074
September-20-2025,08:06 AM,125.00,16621,2.075
September-20-2025,08:07 AM,150.00,16621,2.075
September-20-2025,08:08 AM,173.75,16628,2.075
September-20-2025,08:09 AM,188.33,16625,2.076
September-20-2025,08:10 AM,185.42,16623,2.075
September-20-2025,08:11 AM,184.17,16634,2.075
September-20-2025,08:12 AM,181.67,16619,2.076
September-20-2025,08:13 AM,182.92,16626,2.076
September-20-2025,08:14 AM,183.33,16641,2.074
September-20-2025,08:15 AM,184.58,16638,2.075
September-20-2025,08:16 AM,182.08,16624,2.076
September-20-2025,08:17 AM,182.08,16623,2.076
September-20-2025,08:18 AM,183.75,16621,2.077
September-20-2025,08:19 AM,186.67,16634,2.074
September-20-2025,08:20 AM,187.92,16641,2.075
September-20-2025,08:21 AM,189.17,16641,2.075
September-20-2025,08:22 AM,190.42,16633,2.075
September-20-2025,08:23 AM,191.67,16623,2.076
September-20-2025,08:24 AM,190.83,16636,2.074
September-20-2025,08:25 AM,126.25,16626,2.077
September-20-2025,08:26 AM,204.17,16645,2.075
September-20-2025,08:27 AM,157.50,16640,2.075
September-20-2025,08:28 AM,204.17,16628,2.077
September-20-2025,08:29 AM,131.25,16644,2.074
September-20-2025,08:30 AM,141.25,16642,2.074
September-20-2025,08:31 AM,175.83,16642,2.074
September-20-2025,08:32 AM,176.25,16643,2.075
September-20-2025,08:33 AM,175.00,16645,2.075
September-20-2025,08:34 AM,208.33,16646,2.075
September-20-2025,08:35 AM,201.67,16645,2.076
September-20-2025,08:36 AM,209.17,16648,2.075
September-20-2025,08:37 AM,208.75,16602,2.072
September-20-2025,08:38 AM,209.17,16649,2.075
September-20-2025,08:39 AM,208.33,16640,2.075
September-20-2025,08:40 AM,206.25,16650,2.075
September-20-2025,08:41 AM,206.25,16643,2.076
September-20-2025,08:42 AM,206.25,16630,2.077
September-20-2025,08:43 AM,206.67,16643,2.076
September-20-2025,08:44 AM,206.25,16632,2.077
September-20-2025,08:45 AM,205.42,16630,2.077
September-20-2025,08:46 AM,196.25,16646,2.076
September-20-2025,08:47 AM,205.83,16634,2.077
September-20-2025,08:48 AM,209.17,16633,2.078
September-20-2025,08:49 AM,210.00,16633,2.077
September-20-2025,08:50 AM,210.42,16652,2.075
September-20-2025,08:51 AM,213.33,16635,2.077
September-20-2025,08:52 AM,215.42,16636,2.077
September-20-2025,08:53 AM,217.92,16635,2.077
September-20-2025,08:54 AM,220.42,16645,2.076
September-20-2025,08:55 AM,222.50,16638,2.078
September-20-2025,08:56 AM,222.92,16622,2.074
September-20-2025,08:57 AM,223.33,16651,2.075
September-20-2025,08:58 AM,224.17,16654,2.076
September-20-2025,08:59 AM,224.58,16650,2.076
September-20-2025,09:00 AM,228.33,16642,2.077
September-20-2025,09:01 AM,230.42,16641,2.077
September-20-2025,09:02 AM,232.50,16649,2.077
September-20-2025,09:03 AM,235.00,16638,2.078
September-20-2025,09:04 AM,237.08,16653,2.077
September-20-2025,09:05 AM,239.58,16636,2.078
September-20-2025,09:06 AM,241.25,16646,2.076
September-20-2025,09:07 AM,243.75,16652,2.076
September-20-2025,09:08 AM,245.42,16655,2.077
September-20-2025,09:09 AM,246.25,16645,2.077
September-20-2025,09:10 AM,250.00,16655,2.076
September-20-2025,09:11 AM,251.25,16639,2.077
September-20-2025,09:12 AM,254.17,16637,2.078
September-20-2025,09:13 AM,247.08,16642,2.078
September-20-2025,09:14 AM,199.58,16653,2.077
September-20-2025,09:15 AM,194.58,16641,2.078
September-20-2025,09:16 AM,188.33,16650,2.077
September-20-2025,09:17 AM,196.25,16637,2.078
September-20-2025,09:18 AM,200.00,16642,2.077
September-20-2025,09:19 AM,200.00,16643,2.079
September-20-2025,09:20 AM,257.50,16643,2.078
September-20-2025,09:21 AM,262.92,16640,2.079
September-20-2025,09:22 AM,268.33,16654,2.076
September-20-2025,09:23 AM,257.08,16653,2.076
September-20-2025,09:24 AM,272.08,16654,2.076
September-20-2025,09:25 AM,275.00,16647,2.079
September-20-2025,09:26 AM,270.00,16661,2.076
September-20-2025,09:27 AM,269.58,16646,2.079
September-20-2025,09:28 AM,289.17,16646,2.079
September-20-2025,09:29 AM,292.08,16647,2.079
September-20-2025,09:30 AM,295.42,16656,2.079
September-20-2025,09:31 AM,283.33,16649,2.080
September-20-2025,09:32 AM,304.17,16664,2.078
September-20-2025,09:33 AM,234.17,16665,2.078
September-20-2025,09:34 AM,308.33,16665,2.077
September-20-2025,09:35 AM,236.25,16651,2.080
September-20-2025,09:36 AM,277.50,16663,2.078
September-20-2025,09:37 AM,260.42,16654,2.074
September-20-2025,09:38 AM,305.83,16660,2.078
September-20-2025,09:39 AM,299.58,16654,2.080
September-20-2025,09:40 AM,320.00,16667,2.079
September-20-2025,09:41 AM,320.00,16670,2.078
September-20-2025,09:42 AM,323.33,16654,2.079
September-20-2025,09:43 AM,324.58,16650,2.080
September-20-2025,09:44 AM,294.17,16659,2.079
September-20-2025,09:45 AM,307.50,16669,2.078
September-20-2025,09:46 AM,299.58,16668,2.078
September-20-2025,09:47 AM,320.00,16659,2.079
September-20-2025,09:48 AM,307.08,16666,2.079
September-20-2025,09:49 AM,270.42,16670,2.077
September-20-2025,09:50 AM,291.67,16671,2.078
September-20-2025,09:51 AM,275.42,16656,2.079
September-20-2025,09:52 AM,327.50,16667,2.078
September-20-2025,09:53 AM,325.42,16665,2.078
September-20-2025,09:54 AM,325.83,16661,2.079
September-20-2025,09:55 AM,307.92,16674,2.078
September-20-2025,09:56 AM,274.58,16628,2.076
September-20-2025,09:57 AM,252.08,16674,2.078
September-20-2025,09:58 AM,282.50,16654,2.080
September-20-2025,09:59 AM,229.58,16660,2.081
September-20-2025,10:00 AM,223.75,16665,2.080
September-20-2025,10:01 AM,231.25,16673,2.078
September-20-2025,10:02 AM,244.58,16663,2.078
September-20-2025,10:03 AM,292.08,16670,2.079
September-20-2025,10:04 AM,301.25,16662,2.081
September-20-2025,10:05 AM,313.75,16667,2.080
September-20-2025,10:06 AM,291.67,16669,2.080
September-20-2025,10:07 AM,260.42,16674,2.079
September-20-2025,10:08 AM,296.67,16675,2.079
September-20-2025,10:09 AM,255.42,16661,2.081
September-20-2025,10:10 AM,262.92,16664,2.081
September-20-2025,10:11 AM,275.00,16672,2.079
September-20-2025,10:12 AM,296.67,16673,2.079
September-20-2025,10:13 AM,299.58,16671,2.080
September-20-2025,10:14 AM,280.83,16665,2.081
September-20-2025,10:15 AM,314.58,16680,2.079
September-20-2025,10:16 AM,343.75,16681,2.079
September-20-2025,10:17 AM,322.50,16663,2.081
September-20-2025,10:18 AM,367.92,16669,2.081
September-20-2025,10:19 AM,387.08,16677,2.080
September-20-2025,10:20 AM,360.83,16676,2.080
September-20-2025,10:21 AM,399.17,16665,2.081
September-20-2025,10:22 AM,401.25,16677,2.080
September-20-2025,10:23 AM,408.33,16672,2.081
September-20-2025,10:24 AM,395.42,16671,2.081
September-20-2025,10:25 AM,414.17,16671,2.081
September-20-2025,10:26 AM,417.92,16664,2.082
September-20-2025,10:27 AM,419.58,16677,2.081
September-20-2025,10:28 AM,426.67,16682,2.079
September-20-2025,10:29 AM,438.75,16677,2.080
September-20-2025,10:30 AM,445.00,16675,2.081
September-20-2025,10:31 AM,448.75,16685,2.080
September-20-2025,10:32 AM,437.92,16685,2.080
September-20-2025,10:33 AM,461.25,16670,2.082
September-20-2025,10:34 AM,463.75,16678,2.081
September-20-2025,10:35 AM,412.50,16678,2.081
September-20-2025,10:36 AM,482.92,16675,2.081
September-20-2025,10:37 AM,477.92,16640,2.081
September-20-2025,10:38 AM,452.50,16692,2.080
September-20-2025,10:39 AM,464.58,16681,2.081
September-20-2025,10:40 AM,485.00,16691,2.081
September-20-2025,10:41 AM,493.75,16675,2.082
September-20-2025,10:42 AM,483.33,16692,2.081
September-20-2025,10:43 AM,408.75,16674,2.083
September-20-2025,10:44 AM,407.08,16682,2.081
September-20-2025,10:45 AM,412.50,16687,2.081
September-20-2025,10:46 AM,405.83,16693,2.081
September-20-2025,10:47 AM,414.58,16678,2.083
September-20-2025,10:48 AM,399.58,16676,2.083
September-20-2025,10:49 AM,395.42,16675,2.083
September-20-2025,10:50 AM,396.67,16678,2.082
September-20-2025,10:51 AM,399.58,16693,2.081
September-20-2025,10:52 AM,411.25,16676,2.083
September-20-2025,10:53 AM,416.25,16676,2.083
September-20-2025,10:54 AM,400.83,16676,2.083
September-20-2025,10:55 AM,404.58,16677,2.083
September-20-2025,10:56 AM,400.42,16659,2.076
September-20-2025,10:57 AM,390.83,16687,2.081
September-20-2025,10:58 AM,382.92,16683,2.082
September-20-2025,10:59 AM,380.42,16689,2.082
September-20-2025,11:00 AM,384.17,16678,2.083
September-20-2025,11:01 AM,380.83,16694,2.081
September-20-2025,11:02 AM,381.67,16691,2.082
September-20-2025,11:03 AM,383.33,16686,2.083
September-20-2025,11:04 AM,385.00,16679,2.083
September-20-2025,11:05 AM,387.08,16679,2.083
September-20-2025,11:06 AM,386.25,16679,2.083
September-20-2025,11:07 AM,381.67,16682,2.083
September-20-2025,11:08 AM,382.08,16696,2.082
September-20-2025,11:09 AM,382.92,16696,2.082
September-20-2025,11:10 AM,384.58,16689,2.082
September-20-2025,11:11 AM,383.75,16683,2.083
September-20-2025,11:12 AM,384.58,16685,2.084
September-20-2025,11:13 AM,387.08,16682,2.084
September-20-2025,11:14 AM,389.58,16694,2.082
September-20-2025,11:15 AM,385.42,16677,2.078
September-20-2025,11:16 AM,383.75,16689,2.083
September-20-2025,11:17 AM,384.58,16698,2.082
September-20-2025,11:18 AM,383.33,16691,2.081
September-20-2025,11:19 AM,385.42,16680,2.083
September-20-2025,11:20 AM,389.58,16685,2.082
September-20-2025,11:21 AM,421.67,16675,2.082
September-20-2025,11:22 AM,386.67,16687,2.081
September-20-2025,11:23 AM,387.50,16691,2.081
September-20-2025,11:24 AM,382.08,16695,2.081
September-20-2025,11:25 AM,367.50,16688,2.082
September-20-2025,11:26 AM,373.33,16683,2.083
September-20-2025,11:27 AM,354.17,16690,2.082
September-20-2025,11:28 AM,349.17,16686,2.083
September-20-2025,11:29 AM,345.00,16697,2.082
September-20-2025,11:30 AM,339.58,16692,2.081
September-20-2025,11:31 AM,342.50,16686,2.083
September-20-2025,11:32 AM,342.92,16683,2.083
September-20-2025,11:33 AM,352.92,16700,2.082
September-20-2025,11:34 AM,344.58,16705,2.082
September-20-2025,11:35 AM,336.25,16686,2.084
September-20-2025,11:36 AM,327.08,16689,2.083
September-20-2025,11:37 AM,315.83,16691,2.082
September-20-2025,11:38 AM,310.00,16700,2.082
September-20-2025,11:39 AM,308.33,16686,2.084
September-20-2025,11:40 AM,313.33,16705,2.082
September-20-2025,11:41 AM,313.75,16697,2.083
September-20-2025,11:42 AM,303.75,16701,2.083
September-20-2025,11:43 AM,285.83,16697,2.083
September-20-2025,11:44 AM,267.92,16707,2.082
September-20-2025,11:45 AM,257.50,16705,2.082
September-20-2025,11:46 AM,257.08,16689,2.085
September-20-2025,11:47 AM,255.42,16697,2.084
September-20-2025,11:48 AM,253.33,16697,2.084
September-20-2025,11:49 AM,253.75,16698,2.083
September-20-2025,11:50 AM,263.33,16687,2.084
September-20-2025,11:51 AM,306.25,16692,2.084
September-20-2025,11:52 AM,292.08,16707,2.083
September-20-2025,11:53 AM,294.17,16709,2.083
September-20-2025,11:54 AM,268.33,16708,2.083
September-20-2025,11:55 AM,262.92,16703,2.083
September-20-2025,11:56 AM,276.25,16682,2.079
September-20-2025,11:57 AM,342.50,16704,2.084
September-20-2025,11:58 AM,350.83,16703,2.084
September-20-2025,11:59 AM,333.75,16710,2.083
September-20-2025,12:00 PM,342.92,16707,2.083
September-20-2025,12:01 PM,351.67,16706,2.083
September-20-2025,12:02 PM,320.00,16692,2.085
September-20-2025,12:03 PM,308.75,16706,2.083
September-20-2025,12:04 PM,293.33,16707,2.083
September-20-2025,12:05 PM,287.92,16710,2.083
September-20-2025,12:06 PM,282.50,16708,2.084
September-20-2025,12:07 PM,289.58,16701,2.083
September-20-2025,12:08 PM,359.17,16699,2.084
September-20-2025,12:09 PM,313.33,16693,2.085
September-20-2025,12:10 PM,271.67,16712,2.083
September-20-2025,12:11 PM,281.67,16714,2.083
September-20-2025,12:12 PM,325.42,16695,2.085
September-20-2025,12:13 PM,315.83,16697,2.086
September-20-2025,12:14 PM,301.67,16704,2.084
September-20-2025,12:15 PM,294.58,16676,2.079
September-20-2025,12:16 PM,270.00,16696,2.086
September-20-2025,12:17 PM,290.42,16712,2.083
September-20-2025,12:18 PM,287.50,16708,2.084
September-20-2025,12:19 PM,275.00,16700,2.085
September-20-2025,12:20 PM,295.42,16714,2.084
September-20-2025,12:21 PM,264.58,16707,2.085
September-20-2025,12:22 PM,281.25,16698,2.086
September-20-2025,12:23 PM,252.50,16711,2.084
September-20-2025,12:24 PM,304.58,16712,2.084
September-20-2025,12:25 PM,296.67,16702,2.085
September-20-2025,12:26 PM,297.92,16714,2.083
September-20-2025,12:27 PM,301.67,16716,2.083
September-20-2025,12:28 PM,306.67,16709,2.084
September-20-2025,12:29 PM,304.58,16711,2.085
September-20-2025,12:30 PM,307.08,16714,2.085
September-20-2025,12:31 PM,311.67,16702,2.085
September-20-2025,12:32 PM,322.50,16715,2.084
September-20-2025,12:33 PM,332.08,16719,2.084
September-20-2025,12:34 PM,338.33,16715,2.084
September-20-2025,12:35 PM,343.75,16710,2.085
September-20-2025,12:36 PM,352.92,16713,2.083
September-20-2025,12:37 PM,358.75,16702,2.086
September-20-2025,12:38 PM,368.33,16714,2.084
September-20-2025,12:39 PM,364.58,16717,2.083
September-20-2025,12:40 PM,370.00,16705,2.086
September-20-2025,12:41 PM,381.25,16711,2.084
September-20-2025,12:42 PM,394.58,16716,2.083
September-20-2025,12:43 PM,396.25,16706,2.086
September-20-2025,12:44 PM,405.42,16702,2.086
September-20-2025,12:45 PM,431.25,16703,2.085
September-20-2025,12:46 PM,457.92,16715,2.084
September-20-2025,12:47 PM,489.17,16717,2.083
September-20-2025,12:48 PM,517.50,16719,2.084
September-20-2025,12:49 PM,533.33,16719,2.085
September-20-2025,12:50 PM,540.83,16718,2.084
September-20-2025,12:51 PM,543.33,16710,2.084
September-20-2025,12:52 PM,554.17,16723,2.084
September-20-2025,12:53 PM,570.00,16720,2.084
September-20-2025,12:54 PM,564.17,16722,2.085
September-20-2025,12:55 PM,525.83,16710,2.087
September-20-2025,12:56 PM,522.08,16706,2.085
September-20-2025,12:57 PM,485.83,16717,2.084
September-20-2025,12:58 PM,499.17,16722,2.085
September-20-2025,12:59 PM,520.83,16712,2.086
September-20-2025,01:00 PM,544.17,16716,2.084
September-20-2025,01:01 PM,542.50,16723,2.084
September-20-2025,01:02 PM,567.08,16721,2.085
September-20-2025,01:03 PM,584.17,16723,2.085
September-20-2025,01:04 PM,640.83,16716,2.085
September-20-2025,01:05 PM,587.08,16726,2.085
September-20-2025,01:06 PM,595.83,16711,2.086
September-20-2025,01:07 PM,600.42,16724,2.085
September-20-2025,01:08 PM,687.50,16728,2.085
September-20-2025,01:09 PM,702.50,16725,2.085
September-20-2025,01:10 PM,628.33,16711,2.087
September-20-2025,01:11 PM,624.58,16718,2.086
September-20-2025,01:12 PM,641.25,16727,2.085
September-20-2025,01:13 PM,652.92,16729,2.085
September-20-2025,01:14 PM,656.25,16725,2.086
September-20-2025,01:15 PM,658.75,16690,2.083
September-20-2025,01:16 PM,684.17,16716,2.086
September-20-2025,01:17 PM,714.17,16728,2.085
September-20-2025,01:18 PM,680.00,16713,2.087
September-20-2025,01:19 PM,667.92,16728,2.085
September-20-2025,01:20 PM,720.00,16731,2.086
September-20-2025,01:21 PM,726.67,16732,2.085
September-20-2025,01:22 PM,673.33,16720,2.087
September-20-2025,01:23 PM,650.42,16730,2.087
September-20-2025,01:24 PM,625.83,16724,2.087
September-20-2025,01:25 PM,622.92,16728,2.087
September-20-2025,01:26 PM,641.25,16727,2.086
September-20-2025,01:27 PM,600.42,16727,2.086
September-20-2025,01:28 PM,593.33,16736,2.086
September-20-2025,01:29 PM,594.58,16726,2.087
September-20-2025,01:30 PM,597.92,16721,2.088
September-20-2025,01:31 PM,601.25,16731,2.086
September-20-2025,01:32 PM,608.75,16719,2.088
September-20-2025,01:33 PM,613.75,16719,2.088
September-20-2025,01:34 PM,626.67,16711,2.082
September-20-2025,01:35 PM,628.75,16720,2.089
September-20-2025,01:36 PM,628.75,16732,2.086
September-20-2025,01:37 PM,626.25,16722,2.089
September-20-2025,01:38 PM,640.00,16728,2.088
September-20-2025,01:39 PM,652.92,16731,2.088
September-20-2025,01:40 PM,670.83,16729,2.088
September-20-2025,01:41 PM,682.50,16735,2.086
September-20-2025,01:42 PM,670.42,16732,2.088
September-20-2025,01:43 PM,646.25,16731,2.087
September-20-2025,01:44 PM,634.58,16729,2.088
September-20-2025,01:45 PM,629.58,16710,2.087
September-20-2025,01:46 PM,627.92,16715,2.087
September-20-2025,01:47 PM,626.67,16723,2.087
September-20-2025,01:48 PM,635.42,16729,2.086
September-20-2025,01:49 PM,637.50,16730,2.086
September-20-2025,01:50 PM,663.33,16727,2.086
September-20-2025,01:51 PM,676.67,16722,2.088
September-20-2025,01:52 PM,661.25,16727,2.087
September-20-2025,01:53 PM,651.67,16726,2.089
September-20-2025,01:54 PM,628.33,16740,2.087
September-20-2025,01:55 PM,644.17,16731,2.087
September-20-2025,01:56 PM,628.75,16743,2.087
September-20-2025,01:57 PM,677.50,16726,2.089
September-20-2025,01:58 PM,688.33,16730,2.089
September-20-2025,01:59 PM,691.67,16726,2.089
September-20-2025,02:00 PM,702.08,16743,2.087
September-20-2025,02:01 PM,689.58,16737,2.088
September-20-2025,02:02 PM,671.25,16727,2.089
September-20-2025,02:03 PM,797.50,16743,2.088
September-20-2025,02:04 PM,859.17,16728,2.089
September-20-2025,02:05 PM,896.25,16728,2.089
September-20-2025,02:06 PM,933.75,16741,2.088
September-20-2025,02:07 PM,907.92,16733,2.089
September-20-2025,02:08 PM,838.33,16731,2.090
September-20-2025,02:09 PM,842.08,16731,2.089
September-20-2025,02:10 PM,747.08,16751,2.088
September-20-2025,02:11 PM,723.33,16743,2.089
September-20-2025,02:12 PM,680.00,16751,2.088
September-20-2025,02:13 PM,672.50,16742,2.089
September-20-2025,02:14 PM,679.58,16738,2.090
September-20-2025,02:15 PM,706.25,16726,2.089
September-20-2025,02:16 PM,740.42,16751,2.088
September-20-2025,02:17 PM,766.67,16737,2.090
September-20-2025,02:18 PM,820.00,16751,2.088
September-20-2025,02:19 PM,827.08,16753,2.088
September-20-2025,02:20 PM,849.58,16756,2.089
September-20-2025,02:21 PM,869.17,16750,2.088
September-20-2025,02:22 PM,863.75,16741,2.089
September-20-2025,02:23 PM,863.33,16755,2.088
September-20-2025,02:24 PM,890.42,16751,2.089
September-20-2025,02:25 PM,930.83,16754,2.089
September-20-2025,02:26 PM,946.25,16753,2.089
September-20-2025,02:27 PM,891.67,16737,2.091
September-20-2025,02:28 PM,919.17,16741,2.091
September-20-2025,02:29 PM,954.58,16756,2.089
September-20-2025,02:30 PM,880.00,16739,2.091
September-20-2025,02:31 PM,884.17,16741,2.090
September-20-2025,02:32 PM,898.75,16740,2.091
September-20-2025,02:33 PM,816.25,16740,2.091
September-20-2025,02:34 PM,775.00,16730,2.085
September-20-2025,02:35 PM,744.17,16751,2.090
September-20-2025,02:36 PM,704.58,16757,2.089
September-20-2025,02:37 PM,693.33,16758,2.089
September-20-2025,02:38 PM,685.83,16759,2.089
September-20-2025,02:39 PM,667.92,16757,2.090
September-20-2025,02:40 PM,667.92,16742,2.091
September-20-2025,02:41 PM,670.00,16759,2.089
September-20-2025,02:42 PM,677.92,16760,2.089
September-20-2025,02:43 PM,682.92,16751,2.090
September-20-2025,02:44 PM,679.58,16742,2.091
September-20-2025,02:45 PM,681.25,16757,2.090
September-20-2025,02:46 PM,685.42,16744,2.091
September-20-2025,02:47 PM,675.83,16757,2.090
September-20-2025,02:48 PM,674.58,16758,2.090
September-20-2025,02:49 PM,695.00,16762,2.090
September-20-2025,02:50 PM,704.17,16754,2.092
September-20-2025,02:51 PM,703.75,16769,2.090
September-20-2025,02:52 PM,702.92,16751,2.092
September-20-2025,02:53 PM,684.17,16752,2.088
September-20-2025,02:54 PM,676.67,16757,2.093
September-20-2025,02:55 PM,724.58,16778,2.091
September-20-2025,02:56 PM,673.75,16767,2.094
September-20-2025,02:57 PM,669.58,16780,2.092
September-20-2025,02:58 PM,673.75,16776,2.093
September-20-2025,02:59 PM,673.33,16777,2.092
September-20-2025,03:00 PM,673.33,16782,2.093
September-20-2025,03:01 PM,672.08,16773,2.095
September-20-2025,03:02 PM,670.42,16776,2.095
September-20-2025,03:03 PM,667.50,16794,2.093
September-20-2025,03:04 PM,685.83,16798,2.094
September-20-2025,03:05 PM,712.50,16798,2.094
September-20-2025,03:06 PM,734.58,16788,2.096
September-20-2025,03:07 PM,746.67,16785,2.095
September-20-2025,03:08 PM,803.33,16801,2.095
September-20-2025,03:09 PM,1324.17,16805,2.095
September-20-2025,03:10 PM,897.92,16793,2.097
September-20-2025,03:11 PM,1235.00,16795,2.098
September-20-2025,03:12 PM,1595.00,16806,2.096
September-20-2025,03:13 PM,1542.50,16813,2.096
September-20-2025,03:14 PM,1632.50,16812,2.096
September-20-2025,03:15 PM,1624.58,16817,2.097
